,links2,brand_names,product_names,p_id,ratings,price,total_shades,total_reviews,loves,shades_names,img,hot_shade
48,https://www.sephora.com/product/studded-kiss-creme-lipstick-P427646?icid2=products%20grid:p427646:product,KAT VON D,Studded Kiss Crème Lipstick,P427646,4.5 stars,$20.00,39,3000,148275,"['White Out Mixer satin-matte pure white for mixing and customizing shades', 'Noble petal pink nude', 'Muñeca satin-matte nude petal', 'Bow N Arrow satin-matte fawn nude', 'Ophelia satin-matte nude chestnut', 'Lolita II satin-matte terra cotta nude', 'Lolita satin-matte chestnut rose', 'OG Lolita satin-matte original dusty rose', 'Lovecraft satin-matte mauve pink nude', 'Sanctuary satin-matte nude coffee', 'Cathedral satin-matte coco rose', 'Double Dare satin-matte cocoa blush', 'Backstage Bambi satin-matte vivid hot pink', 'Mother satin-matte dusty mauve pink', 'A-Go-Go satin-matte neon orange', 'Misfit satin-matte pure scarlet', 'Outlaw satin-matte brick red', 'Hexagram satin-matte blood red', 'Nahz Fur Atoo satin-matte blood crimson', 'Mercy metallic garnet berry', 'Homegirl satin-matte black berry', 'Vampira satin-matte deep reddish burgundy', 'Crucifix satin-matte deep chocolate', 'Slayer satin-matte pitch black', 'Zero satin-matte dove gray', 'Ozzy satin-matte ultra-violet', 'L.U.V. satin-matte rich violet', 'Roxy satin-matte bright grape', 'Plan 9 satin-matte deep seafoam green', 'Adora metallic golden red', 'Poe glimmer navy', 'Ludwig satin-matte nude fawn', 'Hawkwind satin-matte nude sienna', 'Crush satin-matte romantic magenta', 'Gold Blooded gold-laced blood red glimmer', 'Mötorhead satin-matte black cherry', 'Piaf cool chocolate with purple glimmer', 'Nayeon pitch black with gunmetal shimmer', 'Coven satin-matte lavender']",https://www.sephora.com/productimages/sku/s2026664-main-Lhero.jpg,"['Lovecraft satin-matte mauve pink nude', 'Noble petal pink nude', 'Adora metallic golden red']"
49,https://www.sephora.com/product/ultimate-lipstick-love-P441237?icid2=products%20grid:p441237:product,BECCA,Ultimate Lipstick Love,P441237,4.5 stars,$24.00,34,390,25208,"['Maroon (C) cool deep plum', 'Merlot (C) cool red berry', 'Ruby (C) cool dazzling red', 'Garnet (C) cool rich red', 'Cherry (C) cool vibrant red', 'Blaze (C) cool pinky coral', 'Ember (W) warm deep red', 'Brave a glamourous true red with cool undertones developed in collaboration with Malika Haqq', 'Rouge (W) warm brick red', 'Scarlet (W) warm true red', 'Crimson (W) warm bright red', 'Flame (W) warm orange red', 'Hot Tamale a spicy red with warm undertones developed in collaboration with Khloé Kardashian', 'Poppy (W) warm coral red', 'Rosewood (W) warm rich rose', 'Truffle (W) warm rosy nude', 'Blush (W) warm peachy pink', 'Dusk (W) warm pink chai', 'Tulip (W) warm pinky coral', 'Bare (W) warm light pinky beige', 'Souffle (C) cool cocoa pink', 'Mauve (C) cool dusty rose', 'Orchid (C) cool pinky plum', 'Sorbet (C) cool medium pink', 'Petal (C) cool rosebud', 'Sugar (C) cool light pinky beige', 'Chocolate (N) neutral cherry cocoa', 'Burgundy (N) neutral spiced rose', 'Mocha (N) neutral pinky beige', 'Taupe (N) neutral cinnamon', 'Tawny (N) neutral light caramel', ""Cupid's Kiss a rich, toasty neutral developed in collaboration with Khloé Kardashian"", 'Dune (N) neutral soft peach', 'Yours Truly a delicate, pinky neutral developed in collaboration with Malika Haqq']",https://www.sephora.com/productimages/sku/s2184745-main-Lhero.jpg,"['Brave a glamourous true red with cool undertones developed in collaboration with Malika Haqq', 'Hot Tamale a spicy red with warm undertones developed in collaboration with Khloé Kardashian', 'Crimson (W) warm bright red']"
50,https://www.sephora.com/product/rouge-pur-couture-lipstick-collection-P400701?icid2=products%20grid:p400701:product,YVES SAINT LAURENT,ROUGE PUR COUTURE Lipstick Collection,P400701,4.5 stars,$38.00,24,746,83428,"['201 Orange Imagine matte orange red', '207 Rose Perfecto matte blush pink', '208 Fuchsia Fétiche matte raspberry red', '212 Alternative Plum', '214 Wood On Fire', '1 Le Rouge blood red', '4 Rouge Vermillon raspberry red', '6 Rouge Bergamasque  delicate nude pink', '7 Le Fuchsia  pure saturated fushcia', '9 Rose Stiletto rich berry rose', '10 Beige Tribute dark nude', '13 Le Orange  bright orange', '17 Rose Dahlia coral orange', '19 Fuchsia bright fuschia pink', '22 Rose Celebration bubble gum pink', '27 Fuchsia Innocent hot pink', '49 Rose Tropical hot pink', '51 Corail Urbain medium peach orange', '52 Rouge Rose  rosy coral', '53 Beige Promenade brown red', '54 Prune Avenue dark maroon', ""59 Melon D'Or golden orange"", '70 Le Nu basic nude', '57 Pink Rhapsody magenta']",https://www.sephora.com/productimages/sku/s1500834-main-Lhero.jpg,"['9 Rose Stiletto rich berry rose', '1 Le Rouge blood red', '19 Fuchsia bright fuschia pink']"
51,https://www.sephora.com/product/lip-cheek-P404799?icid2=products%20grid:p404799:product,MILK MAKEUP,Lip + Cheek,P404799,4.5 stars,$24.00,6,451,51299,"['Swish bright pink', 'Perk coral', 'Rally mauve', 'Quickie berry', 'Werk dusty rose', 'Werk dusty rose']",https://www.sephora.com/productimages/sku/s2062446-main-Lhero.jpg,"['Quickie berry', 'Perk coral', 'Werk dusty rose']"
52,https://www.sephora.com/product/luxetrance-trade-lipstick-P423642?icid2=products%20grid:p423642:product,PAT MCGRATH LABS,LuxeTrance™ Lipstick,P423642,4.5 stars,$38.00,24,217,63787,"['Madame Greige violet based beige', 'Attitude deep brown rose', ""She's Heaven brown rose"", 'Unfaithful deep rose nude', 'LaBeija warm peach tone beige', 'Donatella beige mauve', 'Valletta neutral peach', 'Realness light rose nude', 'Sextrology neutral pink', 'Profumo neutral true pink', 'Apricult bright coral', 'Tropicalia neutral coral', 'Psycho Candy fuchsia', 'McGrath Muse warm red', 'Major Red cool red', 'Sedition classic red', 'Sorry Not Sorry plum', 'Beautiful Creature deep rose', 'Pink Ultraness deep cool magenta', 'Beauty Junkie pink violet', '35mm burgundy pink', 'Lavish mauve rose', 'Unnatural Natural mahogany', 'Wrecked true berry']",https://www.sephora.com/productimages/sku/s2005759-main-Lhero.jpg,"['Major Red cool red', 'Apricult bright coral', 'Realness light rose nude']"
53,https://www.sephora.com/product/le-rose-perfecto-P440027?icid2=products%20grid:p440027:product,GIVENCHY,Le Rose Perfecto Color Lip Balm,P440027,5 stars,$37.00,8,16,5205,"['000 White Shield sparkling sheer', '304 Cosmic Plum sparkling sheer pinkish plum', '101 Glazed Beige shimmering sheer nude', '201 Timeless Pink shimmering sheer muted mauve', '202 Fearless Pink sheer fuchsia', '301 Soothing Red sheer pinkish red', '302 Solar Red sheer orange-red', '303 Warming Red sheer cool red']",https://www.sephora.com/productimages/sku/s2185577-main-Lhero.jpg,"['301 Soothing Red sheer pinkish red', '304 Cosmic Plum sparkling sheer pinkish plum', '202 Fearless Pink sheer fuchsia']"
54,https://www.sephora.com/product/lipstick-P2865?icid2=products%20grid:p2865:product,NARS,Lipstick,P2865,4.5 stars,$28.00,21,6000,247623,"['Cruising nude pink', 'Roman Holiday sheer delicate pastel pink', 'Dolce Vita sheer dusty rose', 'Tolede pink rose', 'Tanganyka sheer neutral plum brown', 'Damage sheer muted grape', 'Gipsy sheer warm berry', 'Afghan Red satin garnet', 'Fast Ride sheer mulberry', 'Rosecliff soft rose', 'Banned Red mulled wine', 'Orgasm peachy pink with shimmer', 'Sexual Healing metallic peachy rose', 'Shrinagar metallic raspberry', 'Falbala shimmering rose', 'Schiap semi matte shocking pink', 'Red Lizard semi matte full powered red', 'Fire Down Below semi matte pure blood red', 'Jungle Red semi matte bright red', 'Heat Wave semi matte orange red', 'Pigalle semi matte pink chocolate']",https://www.sephora.com/productimages/sku/s1951003-main-Lhero.jpg,"['Jungle Red semi matte bright red', 'Fire Down Below semi matte pure blood red', 'Heat Wave semi matte orange red']"
55,https://www.sephora.com/product/visionairy-gel-lipstick-P435416?icid2=products%20grid:p435416:product,SHISEIDO,VisionAiry Gel Lipstick,P435416,4.5 stars,$26.00,14,135,11540,"['Woodblock milk chocolate', 'Bullet Train muted peach', 'Pixel Pink baby pink', 'Pink Dynasty neutral pink', 'Rose Muse dusty rose', 'Night Rose vintage rose', 'Pink Flash deep fuchsia', 'Ginza Red lacquer red', 'Code Red ruby red', 'Sleeping Dragon garnet', 'Shizuka Red cranberry', 'Streaming Mauve rose plum', 'Future Shock vivid purple', 'Vortex grape']",https://www.sephora.com/productimages/sku/s2136166-main-Lhero.jpg,"['Pink Dynasty neutral pink', 'Bullet Train muted peach', 'Night Rose vintage rose']"
56,https://www.sephora.com/product/velvet-matte-lip-colour-P400560?skuId=1886183&icid2=products%20grid:p400560:product,CHRISTIAN LOUBOUTIN,Velvet Matte Lip Colour,P400560,4.5 stars,$90.00,12,90,37891,"['Rococotte 215M', 'Zoulou 715M', 'Bengali 100M', 'Survivita 420M', 'So Tango', 'Miss Loubi', 'Altressa', 'Diva 505M', 'Rouge Louboutin 001M', 'Very Prive', 'Djalouzi 405M', 'Eton Moi 330M']",https://www.sephora.com/productimages/sku/s1750157-main-Lhero.jpg,"['Rouge Louboutin 001M', 'Eton Moi 330M', 'Rococotte 215M']"
57,https://www.sephora.com/product/the-multiple-P2866?skuId=1888759&icid2=products%20grid:p2866:product,NARS,The Multiple,P2866,4.5 stars,$39.00,7,2000,103475,"['Hot Sand peach champagne', 'Copacabana glistening pearl', 'Orgasm peachy pink shimmer', 'South Beach shimmering apricot', 'Portofino shimmering coral', 'Maui  dusty rose', 'G-Spot rich gold infused rose']",https://www.sephora.com/productimages/sku/s222117-main-Lhero.jpg,"['Orgasm peachy pink shimmer', 'South Beach shimmering apricot']"
58,https://www.sephora.com/product/hot-lips-lipstick-P434100?icid2=products%20grid:p434100:product,CHARLOTTE TILBURY,Hot Lips Lipstick,P434100,4 stars,$34.00,12,75,25511,"['Kim K.W nude', 'Liv It Up pale pretty pink', ""Kidman's Kiss rose petal pink"", 'Super Cindy muted nude', 'Miranda May bright coral pink', ""Bosworth's Beauty pink matte"", 'Secret Salma deep rose plum', 'Hot Emily bright warm coral', 'Tell Laura warm orange red', 'Electric Poppy warm bright pink', ""Carina's Love bright medium red"", ""Hel's Bells deep berry ""]",https://www.sephora.com/productimages/sku/s2116895-main-Lhero.jpg,"['Liv It Up pale pretty pink', 'Super Cindy muted nude', 'Kim K.W nude']"
59,https://www.sephora.com/product/volupte-tint-in-balm-P417850?icid2=products%20grid:p417850:product,YVES SAINT LAURENT,Volupté Tint-in-Balm,P417850,4.5 stars,$34.00,12,240,38999,"['1 Dream Me Nude neutral mauve', '2 Tease Me Pink soft rose pink', '3 Call Me Rose bubblegum pink', '4 Desire Me Pink bright watermelon fuchsia', '5 Dare Me Plum dark rich berry', '6 Touch Me Red cherry red', '7 Flirt Me Coral peachy coral', '8 Catch Me Orange true orange', '9 Tempt Me Pink hot pink', '10 Seduce Me Pink luscious berry', '11 Play Me Fuchsia hot pink-fuchsia', '12 Try Me Berry pinkish plum']",https://www.sephora.com/productimages/sku/s1919729-main-Lhero.jpg,"['4 Desire Me Pink bright watermelon fuchsia', '1 Dream Me Nude neutral mauve', '2 Tease Me Pink soft rose pink']"
60,https://www.sephora.com/product/matte-creme-lip-crayon-P387705?icid2=products%20grid:p387705:product,BITE BEAUTY,Matte Crème Lip Crayon,P387705,4.5 stars,$24.00,23,2000,135920,"['Blanc stark white', 'Cava lilac beige', 'Amaretto peachy nude', 'Léché dusty pale pink', 'Glacé dusty mauve', 'Tatin rose pink', 'Pink Lady bright pink', 'Framboise vibrant pink/purple', 'Blood Orange intense red', 'Pêche warm peach', 'Sucré warm pink', 'Rose Hip vibrant red', 'Fraise jewel red', 'Red Velvet rich, deep red', 'Brandy muted raspberry', 'Pastille dusty mauve', 'Aubergine eggplant', 'Truffle deep brown', 'Cognac dark brown', 'Liquorice oxblood', 'Black Truffle black violet', 'Molasses rich toffee', 'Sugarcane pale pink']",https://www.sephora.com/productimages/sku/s1778794-main-Lhero.jpg,"['Truffle deep brown', 'Cognac dark brown', 'Amaretto peachy nude']"
61,https://www.sephora.com/product/volupt-liquid-color-balm-P430703?icid2=products%20grid:p430703:product,YVES SAINT LAURENT,Volupté Liquid Color Balm,P430703,4.5 stars,$32.00,12,255,30784,"['1 Night Rehab Lip Mask translucent /ballet slipper pink', '2 Expose Me Rose warm nude', '3 Show Me Peach nude coral', '4 Spy On Me Nude true nude', '5 Watch Me Orange orange blossom', '6 Undress Me Coral soft pink', '7 Grab Me Red watermelon red', '8 Excite Me Pink cotton candy pink', '9 Strip Me Fuchsia electric pink', '10 Devour Me Plum mauve nude', '11 Hook Me Berry deep raspberry', '12 Chase Me Nude warm neutral']",https://www.sephora.com/productimages/sku/s2038560-main-Lhero.jpg,"['6 Undress Me Coral soft pink', '2 Expose Me Rose warm nude', '1 Night Rehab Lip Mask translucent ballet slipper pink']"
62,https://www.sephora.com/product/dior-addict-lacquer-plump-P429426?icid2=products%20grid:p429426:product,DIOR,Dior Addict Lacquer Plump,P429426,3.5 stars,$37.00,18,236,42970,"['Dior Platinum glittery silver', 'Glitteratti glittery nude', 'Dior Glitz glittery coral', 'Starstruck glittery red', 'Disco Dior glittery pink', 'Dior Freak tangy peach', 'Sweet-D cotton candy pink', 'Lovely-D rosy nude', 'Dior Pretty rosewood', 'Dio(r)eve taupe nude', 'Dancefloor rosy coral', 'Dior Pulse orangey red', 'Dior Fever fuchsia', 'D-Mesure bright red', 'Afterparty raspberry pink', 'Diorly wine', ""J'Adior bold red"", 'D-Fancy bold chocolate']",https://www.sephora.com/productimages/sku/s2036515-main-Lhero.jpg,"['Dior Pretty rosewood', 'D-Fancy bold chocolate', 'D-Mesure bright red']"
63,https://www.sephora.com/product/lip-color-sheer-P407140?icid2=products%20grid:p407140:product,TOM FORD,Lip Color Sheer,P407140,4 stars,$55.00,6,32,15423,"['Paradiso', 'Sweet Spot', 'Carriacou coral', 'Mustique pink', 'Otranto pink', 'Aphrodite burgundy']",https://www.sephora.com/productimages/sku/s1813757-main-Lhero.jpg,['Sweet Spot']
64,https://www.sephora.com/product/le-rouge-perfecto-rouge-interdit-vinyl-duo-botf-P433849?icid2=products%20grid:p433849:product,GIVENCHY,Mini Magic Lip Duo Set,P433849,4 stars,$25.00,1,41,8853,['Perfect Pink/ Noir Révélateur natural sheer pink/ sheer to deep berry'],https://www.sephora.com/productimages/sku/s2068203-main-Lhero.jpg,['Perfect Pink Noir Révélateur natural sheer pink sheer to deep berry']
65,https://www.sephora.com/product/silky-satin-lip-colour-P400556?skuId=2149193&icid2=products%20grid:p400556:product,CHRISTIAN LOUBOUTIN,Silky Satin Lip Colour,P400556,4.5 stars,$90.00,19,77,31565,"['Rouge Louboutin 001', 'Bengali 100', 'Pluminette 110', 'Bikini 120', 'Belly Bloom 210', 'Let Me Tell You 220', 'Impera 300', 'Ronron 310', 'Miss Clichy', 'Sevillana 400', 'Torerra 500', 'Miss Loubi 600', 'Lou Beach 610', 'Delicanodo 620', 'Me Nude 710', 'Tres Decollete 200', 'Tutulle 700', 'Very Prive 410', 'Youpiyou 510']",https://www.sephora.com/productimages/sku/s2149060-main-Lhero.jpg,"['Let Me Tell You 220', 'Rouge Louboutin 001', 'Miss Loubi 600']"
66,https://www.sephora.com/product/le-marc-lip-creme-P392352?icid2=products%20grid:p392352:product,MARC JACOBS BEAUTY,Le Marc Lip Crème Lipstick,P392352,4.5 stars,$32.00,35,1000,116316,"['No Angel 242 apricot nude', 'Georgie Girl 214 cotton candy pink', 'Slow Burn 246 creamy nude rose', 'Sonic Truth 244 creamy nude', 'Jolly Molly 220 bright bubblegum', 'Infamous 228 soft peony', 'Kiss Kiss Bang Bang 216 baked rose', ""Je T'Aime 238 rum raspberry"", 'Clara 218 bold rose', 'So Sofia 236 electric watermelon', 'Core Cora 234 brilliant coral', 'Oh Miley 200 strawberry spice', 'Goddess 202 deep maraschino', 'Dashing 206 very cherry', 'Rei Of Light 212 toasted brick', 'Miss Scarlet 208 deep ruby', 'Blow 210 dark berry velvet', 'Boy Gorgeous 222 berry rouge', 'Magenta 224 grape sangria', 'Editrix 250 deep oxblood', 'Scandal 226 intense plum', 'J Adore 230 terra cotta blush', 'Mahogany 232 hot chocolate', 'Willful 248 vibrant deep orchid', 'Strawberry Girl warm strawberry ', 'Vinyl Dreams soft plum', 'Sugar and Spice spiced rose', 'Shakedown warm peachy nude', 'Cream and Sugar peachy-pink nude', '292 Sugar High', '508 Detox cool taupe frost', '506 Cher-ished warm bronze frost', '504 Just Peachy peachy copper frost', '502 Diva pale pink frost', '500 Sugar Sugar pinky nude frost']",https://www.sephora.com/productimages/sku/s2036044-main-Lhero.jpg,"['Kiss Kiss Bang Bang 216 baked rose', 'Slow Burn 246 creamy nude rose', 'Sonic Truth 244 creamy nude']"
67,https://www.sephora.com/product/lip-tattoo-P419525?icid2=products%20grid:p419525:product,DIOR,Dior Addict Lip Tattoo,P419525,3.5 stars,$30.00,8,323,29182,"['251 Natural Peach natural peach tint', '321 Natural rose', '351 Natural Nude natural nude tint', '491 Natural Rosewood natural rosewood tint', '661 Natural Red natural red tint', '761 Natural Cherry natural cherry tint', '771 Natural Berry natural berry tint', '831 Natural brown']",https://www.sephora.com/productimages/sku/s1940022-main-Lhero.jpg,"['491 Natural Rosewood natural rosewood tint', '771 Natural Berry natural berry tint', '661 Natural Red natural red tint']"
68,https://www.sephora.com/product/rouge-lacquer-P443336?icid2=products%20grid:p443336:product,SEPHORA COLLECTION,Rouge Lacquer,P443336,4.5 stars,$13.00,30,19,14471,"['23 Inspire  beige nude', '24 To The Left nude pink ', '25 Fearless pinkish beige', '22 Go Girl rosy beige', '21 No Regrets brown nude', '20 Squad Goals light brown', '26 Riot Girl dark brown', '14 Visionary redish brown ', '19 Stronger blush pink', '03 Rise Up light purple', '15 Not Your Baby brownish pink', '17 Rise Above mauve', '28 Dare To Be light pink', '16 Girl Crush baby pink', '27 Strong As Helle peach ', '18 Slay light coral pink', '12 Be The Boss red orange', '29 Girl To Know bright pink coral', '13 CEO red coral', '09 Love Wins magenta pink', '11 Love Letter intense blue red', '10 Survivor bright red', '02 Wicked Smart cherry red', '04 Empowered dark red', '08 Hear Me Roar blackberry purple', '07 Excellence fushcia', ""05 What's My Secret? violet"", '30 Goddess burgundy', '06 Who Run The World? eggplant purple', '01 Power Suit dark purple']",https://www.sephora.com/productimages/sku/s2066207-main-Lhero.jpg,"['03 Rise Up light purple', '09 Love Wins magenta pink', '15 Not Your Baby brownish pink']"
69,https://www.sephora.com/product/always-on-matte-liquid-lipstick-P409317?icid2=products%20grid:p409317:product,SMASHBOX,Always On Matte Liquid Lipstick,P409317,4.5 stars,$24.00,30,2000,250331,"['Bold Digger metallic bronze ', 'Punked Rock metallic deep grey', 'So Jelly metallic fuchsia', 'Vino Noir metallic burgundy', 'Maneater metallic red', 'Rust Fund metallic rust', 'Bawse deep red', 'Thrill Seeker bright red orange', 'Out Loud deep orange', 'Baja Bound pink coral', 'Disorderly deep brick red ', 'Miss Conduct deep, warm plum', 'Stepping Out deep nude', 'Babe Alert nude rose', 'Dream Huge mauve pink', ""Driver's Seat warm pink"", 'Big Spender rose', 'Girl Gang plum', 'Some Nerve vibrant purple', 'Chill Zone deep, cool grey ', 'True Grit deep, warm brown', 'Psychic Medium gray brown', 'Spoiler Alert cool mauve', 'Throwback Jam vibrant raspberry', 'Tar Pit rich black ', 'Fair Game light peach nude', 'Gotta Light light chestnut ', 'Stay Neutral neutral light brown', 'Slay Tan brown with olive undertone', 'Deep Thoughts deep chocolate brown']",https://www.sephora.com/productimages/sku/s2029023-main-Lhero.jpg,"['Out Loud deep orange', '""Drivers Seat warm pink""', 'Babe Alert nude rose']"
70,https://www.sephora.com/product/stay-all-day-liquid-lipstick-P374936?icid2=products%20grid:p374936:product,STILA,Stay All Day® Liquid Lipstick,P374936,4 stars,$22.00,25,3000,251232,"['Fiery deep red', 'Beso true red', 'Bellissima pale neutral pink', 'Fiore hot pink', 'Patina dusty rose', 'Aria magenta plum', 'Caramello neutral nude', 'Chianti deep plum', 'Baci nude pink', 'Bacca raspberry', 'Firenze warm dusty rose', 'Perla soft rosy nude', 'Rubino deep red', 'Portofino pink rose', 'Forza deep burgundy', 'Fia neutral nude', 'Palermo warm terracotta nude', 'Vino deep blood red', 'Lido deep warm nude', 'Dolce nude cinnamon sheen', 'Amore deep plum sheen', 'Illuminaire Shimmer shimmering warm caramel', 'Miele Shimmer shimmering warm dusty rose', 'Patina Shimmer shimmering dusty rose ', 'Beso Shimmer shimmering true red']",https://www.sephora.com/productimages/sku/s2101103-main-Lhero.jpg,"['Baci nude pink', 'Patina dusty rose', 'Bellissima pale neutral pink']"
71,https://www.sephora.com/product/amuse-bouche-liquified-lip-unearthed-collection-P429091?icid2=products%20grid:p429091:product,BITE BEAUTY,Amuse Bouche Liquified Lipstick - The Unearthed Collection,P429091,4 stars, ,10,143,39431,"['Daikon dusty light pink', 'Jicama muted rose-terracotta', 'Chicory muted rosy-brown', 'Yucca medium yellow-brown', 'Arrowroot earthy pumpkin', 'Clove deep warm clove-brown', 'Lotus Root muted cool medium-pink', 'Sugar Beet muted violet', 'Cassava muted cool berry-red', 'Kohlrabi blackened purple']",https://www.sephora.com/productimages/sku/s2028223-main-Lhero.jpg,"['Clove deep warm clove-brown', 'Jicama muted rose-terracotta', 'Cassava muted cool berry-red']"
72,https://www.sephora.com/product/lipstories-lipstick-P424915?icid2=products%20grid:p424915:product,SEPHORA COLLECTION,#LIPSTORIES,P424915,4.5 stars,$8.00,40,2000,226520,"['07 Love Love (matte finish)', '01 Brunch Date (matte finish)', '14 Twolips (matte finish)', '12 Celebrate (matte finish)', '35 Take A Bite (matte finish)', '25 First Class (matte finish)', '26 All Washed  Up (matte finish)', '23 After Hours (matte finish)', '22 A Little Magic (matte finish)', '09 Labyrinth City (matte finish)', '31 Golden Gate (matte finish)', '33 Wanderlust (matte finish)', '50 Trippin (matte finish)', '38 Off-Limits (matte finish)', '45 City Beat (matte finish)', '44 Woof (matte finish)', '43 In The Clouds (matte finish)', '13 Coconut Grove (metal finish)', '27 Hong Kong By Night (metal finish)', '51 Festival Lights (metal finish)', '42 No Cell Service (metal finish)', '41 Take A Spin (metal finish)', '48 Just Add Tinsel (metal finish)', '49 Ouch! (metal finish)', '46 Ice Breaker (metal finish)', '04 Somewhere In Spain (cream finish)', '06 Tan Lines (cream finish - shade is pictured on the far left of image)', '03 Oui! (cream finish)', '10 Yum Yum (cream finish)', '30 Matinée (cream finish)', '36 Spring Break (cream finish)', '37 Hot In Havana (cream finish)', '28 Popsicle Lips (cream finish)', '24 Deep Water Bay (cream finish)', '21 Pineapple Express (cream finish)', '39 Desert Trip (cream finish)', '32 Berry-Licious (cream finish)', '29 Malt Shake (cream finish)', '11 Fire Side (cream finish)', '47 Cash Money (cream finish)']",https://www.sephora.com/productimages/sku/s1934934-main-Lhero.jpg,"['06 Tan Lines (cream finish - shade is pictured on the far left of image)', '07 Love Love (matte finish)', '10 Yum Yum (cream finish)']"
73,https://www.sephora.com/product/liquid-lipstick-P404831?icid2=products%20grid:p404831:product,ANASTASIA BEVERLY HILLS,Liquid Lipstick,P404831,4 stars,$20.00,30,3000,533609,"['Ashton midtone yellow brown', 'Naked light peachy nude', 'Stripped neutral beige nude', 'Crush soft beige', 'Kathryn brown berry', 'Pure Hollywood pale mauve nude', 'Dusty Rose', 'Soft Lilac pale violet', 'Catnip soft plum', 'Allison pinky brown', 'Craft sangria', 'Trust Issues dusty aubergine', 'Vintage rich vibrant berry', 'Madison vibrant plum magenta', 'American Doll classic blue red ', 'Sarafine deep blue red', 'Heathers brownish oxblood', 'Veronica taupe mauve', 'Sepia dark yellow taupe', 'Grim greige', 'Maude cedar brown', 'Hudson faded terracotta', 'Malt chocolate brown', 'Bittersweet brown plum', 'Dazed redwood', 'Poet dusty mauve', 'Bohemian cedar brown', 'Insomniac faded teal', 'Nocturnal indigo blue', 'Reqiuem metallic blackened teal']",https://www.sephora.com/productimages/sku/s2036408-main-Lhero.jpg,"['Pure Hollywood pale mauve nude', 'Vintage rich vibrant berry', 'American Doll classic blue red']"
74,https://www.sephora.com/product/lip-glow-to-max-P439930?icid2=products%20grid:p439930:product,DIOR,Lip Glow to the Max,P439930,3.5 stars,$34.00,7,31,9659,"['210 Holo Pink bright coral pink holographic', '209 Holo Purple light purple holographic', '212 Rosewood pearly rosewood', '207 Raspberry pink pearly raspberry', '206 Berry  pearly berry', '204 Coral bright pearly coral ', '201 Pink light pearly pink']",https://www.sephora.com/productimages/sku/s2171700-main-Lhero.jpg,"['210 Holo Pink bright coral pink holographic', '201 Pink light pearly pink', '207 Raspberry pink pearly raspberry']"
75,https://www.sephora.com/product/ecstasy-shine-P422804?icid2=products%20grid:p422804:product,GIORGIO ARMANI BEAUTY,Ecstasy Shine Lipstick,P422804,4.5 stars,$38.00,19,369,16121,"['101 Nuda nude', '200 Silenzio brown', '201 Scarlatto brown', '202 Bamboo brown', '300 Play coral', '301 Desire coral', '400 Four Hundred red', '401 Hot red', '500 Crescendo pink', '501 Eccentrico pink', '502 Drama pink', '503 Fatale pink', '504 Flirt', '505 Ecstasy pink', '600 Garçonne plum', '601 Attitude plum', '602 Night Viper plum', '604 Wine plum', '605 Sepia plum']",https://www.sephora.com/productimages/sku/s1960616-main-Lhero.jpg,"['400 Four Hundred red', '201 Scarlatto brown', '300 Play coral']"
76,https://www.sephora.com/product/rouge-interdit-vinyl-color-enhancing-lipstick-P405231?icid2=products%20grid:p405231:product,GIVENCHY,Rouge Interdit Vinyl Color Enhancing Lipstick,P405231,4.5 stars,$34.00,17,222,45234,"['01 Nude Ravageur Very Natural Beige', '02 Beige Indecent Orangey Nude', '03 Rose Mutin Cold Nude Pink', '04 Rose Tenateur Luminous Antique Pink', '05 Rose Transgressif Luminous Cold Pink', '06 Rose Sulfureux Vivid Intense Pink', '07 Fuchsia Illicite Fuchsia', '08 Orange Magnetique orange coral', '09 Coral Redoutable Coral', '10 Rouge Provocant Reddish Pink', '11 Rouge Rebelle True Red', '12 Grenat Envoutant Raspberry', '13 Rose Desirable Natural Rosewood', '14 Violine Troublant Slightly Mauve Nude', '15 Moka Renversant Sweet Auburn', '16 Noir Revelateur', '18 African Raspberry']",https://www.sephora.com/productimages/sku/s1797539-main-Lhero.jpg,"['16 Noir Revelateur', '10 Rouge Provocant Reddish Pink', '04 Rose Tenateur Luminous Antique Pink']"
77,https://www.sephora.com/product/rainforest-the-sea-color-splash-lipstick-P416418?icid2=products%20grid:p416418:product,TARTE,Color Splash Lipstick - Rainforest of the Sea™ Collection,P416418,4.5 stars,$21.00,30,856,144421,"['Pink Sands soft pink', 'Pink Lemonade white beige', 'Rum Punch nude', 'Beach Babe pink nude', 'Colada peachy brown nude', 'Sunkissed pink peach', 'Salt Lyfe mauve gray', 'Beach Waves greige', 'Boardwalk brown', 'Siesta brown nude', ""5 O'Clock dark mauve"", 'Set Sail dark nude', 'Daiquiri poppy coral', ""Surf's Up mauve"", 'Escape rose', ""Cruisin' cool mauve"", 'Island Life rosy mauve', 'Berry Mojito berry', 'Yachting rosy berry', 'Miami Vice red', 'Sea Goddess magenta', 'Cha-Cha watermelon', 'Ocean Drive fuchsia', 'Hibiscus bubblegum pink', 'Sundaze fiery orange', 'Weekender pink strawberry', 'Open Bar strawberry shimmer', 'Sunset Cruise champagne shimmer', 'Gettin Rays bronze shimmer', 'Bodysurf sienna metallic']",https://www.sephora.com/productimages/sku/s2064665-main-Lhero.jpg,"['Beach Babe pink nude', 'Set Sail dark nude', 'Colada peachy brown nude']"
